Fecha;Distrito;CasosCumulativo;UBIGEO;Departamento;Provincia;Dis;DensidadPoblacional;_merge
5/7/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/31/20;2;7;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/21/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/26/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/22/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/6/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/10/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/23/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/10/20;2;31;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/28/20;2;25;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/6/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/27/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/28/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/24/20;2;53;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/28/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/3/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/11/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/8/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/12/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/21/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/5/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/20/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/25/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/1/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/17/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/13/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/3/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/4/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/10/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/31/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/19/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/15/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/20/20;2;11;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/5/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/16/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/24/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/7/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/10/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/2/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/17/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/8/20;2;29;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/6/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/18/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/18/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/11/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/9/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/3/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/30/20;2;25;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/6/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/4/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/11/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/27/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/29/20;2;25;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/22/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/21/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/30/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/9/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/6/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/2/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/23/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/11/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/28/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/4/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/27/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/8/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/15/20;2;34;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/7/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/25/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/7/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/15/20;2;10;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/14/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/15/20;2;51;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/3/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/2/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/24/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/21/20;2;53;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/13/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/30/20;2;6;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/25/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/20/20;2;52;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/22/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/12/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/27/20;2;23;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/14/20;2;33;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/16/20;2;35;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/19/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/26/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/1/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/21/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/18/20;2;52;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/25/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/31/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/12/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/4/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/8/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/17/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/1/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/20/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/18/20;2;10;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/21/20;2;11;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/3/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/7/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/29/20;2;6;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/8/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/24/20;2;22;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/2/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/13/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/15/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/29/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/26/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/30/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/26/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/13/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/2/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/22/20;2;22;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/3/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/18/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/20/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/23/20;2;22;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/11/20;2;32;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/27/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/29/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/5/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/14/20;2;9;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/28/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/26/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/26/20;2;23;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/11/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/19/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/25/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/1/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/16/20;2;10;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/24/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/2/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/29/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/24/20;2;4;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/9/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/22/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/20/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/5/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/19/20;2;10;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/4/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/9/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/1/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/9/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/17/20;2;49;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/13/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/3/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/6/20;3;5;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/6/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/28/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/12/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/18/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/3/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
4/29/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/11/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/14/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
4/25/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
4/24/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/17/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/16/20;3;7;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/24/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/26/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/20/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/8/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/17/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/1/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/6/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/26/20;3;11;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/26/20;3;3;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/8/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/16/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/3/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/22/20;3;3;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/27/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/16/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/25/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/30/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/17/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/22/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/17/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/11/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/24/20;3;3;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/3/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/12/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/21/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/16/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/7/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/28/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/9/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/12/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/19/20;3;2;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/23/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/23/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/29/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/22/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/1/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/25/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/7/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/9/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/7/20;3;5;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/12/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/21/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/30/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/15/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/20/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/28/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/15/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
4/30/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/27/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/13/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
4/22/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/29/20;3;4;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/15/20;3;2;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/17/20;3;8;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/22/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
7/15/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/4/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/8/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/1/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/29/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/5/20;3;5;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
11/21/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/5/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/14/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/11/20;3;2;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/28/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/14/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/29/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
5/18/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
6/6/20;3;0;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
8/10/20;3;1;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/9/20;3;5;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
10/30/20;3;12;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/28/20;3;11;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
9/21/20;3;11;080203;CUSCO;ACOMAYO;ACOS;16.99745547073791;matched (3)
